x_acc,y_acc,z_acc,time
-0.06581426,-0.07953358,-0.049116373,1694881437907
-0.11638641,-0.07885456,0.19608903,1694881437964
-0.08976364,-0.08761597,0.16753048,1694881438006
-0.072933674,-0.093429565,0.14771402,1694881438071
-0.12944055,-0.10076523,0.2950731,1694881438136
-0.10740018,-0.1116972,0.23993742,1694881438198
-0.08648324,-0.1304264,0.12026715,1694881438262
0.42358172,0.23476887,1.0584645,1694881438327
0.45968878,0.20324421,0.8957541,1694881438393
0.5624355,0.15954304,0.77754974,1694881438459
0.58334935,0.1779995,0.9304899,1694881438524
-0.43965054,-0.81724167,-1.8039538,1694881438588
-0.58318996,-0.7432003,-1.3654051,1694881438651
-0.77412665,-0.6812563,-0.87973934,1694881438716
-1.3563209,0.89647865,0.56888056,1694881438778
-1.5584415,0.9166908,0.9063338,1694881438841
-1.7757547,0.9235287,1.2362754,1694881438906
-1.0842952,0.4451952,0.18644887,1694881438971
-0.94347966,0.40174675,0.37911552,1694881439028
-0.83680606,0.37359715,0.4676091,1694881439093
-0.40110576,0.32845688,0.2568341,1694881439155
-1.785366,-2.5899181,-1.6248314,1694881439218
-1.4451501,-2.6794891,-2.8032136,1694881439284
-1.1728077,-2.8597574,-3.677918,1694881439349
2.1671283,2.7639046,-1.4743086,1694881439408
1.9315314,2.7636118,-1.8549539,1694881439475
1.8919113,2.8143225,-1.7010089,1694881439536
-2.5891433,-4.1669436,3.0012767,1694881439598
-2.168267,-4.43237,2.5926645,1694881439663
-2.373521,-4.4958763,2.1357677,1694881439728
-5.7686143,-11.7157545,1.3184161,1694881439792
3.011627,0.44650745,-5.6769433,1694881439854
2.705096,0.6844883,-4.405194,1694881439919
1.8852787,0.8517151,-3.4248714,1694881439981
-0.10328853,1.5765924,0.0766989,1694881440042
-0.44577575,1.5664845,0.35178137,1694881440107
-0.27215332,1.5362806,0.44586837,1694881440172
-0.7998911,-2.9941902,-1.2198685,1694881440234
0.29744625,-3.1195621,-2.39926,1694881440298
0.71922064,-3.3091078,-3.779041,1694881440362
0.9290006,-1.799345,-4.6917734,1694881440425
0.79237556,4.459883,-2.2693288,1694881440488
0.697314,4.4276366,-2.4931045,1694881440554
0.45202923,4.643558,-1.9509528,1694881440619
0.67179155,-4.1907663,4.2669983,1694881440680
0.82820606,-4.333853,3.9621773,1694881440744
0.93834925,-4.4315996,3.781312,1694881440808
2.6464627,2.3351078,-6.8501053,1694881440869
