x_acc,y_acc,z_acc,time
0.011118293,0.2823,0.06506729,1694882043107
-0.3980354,0.81644607,0.076221466,1694882043149
-0.44499063,0.8360982,0.063326836,1694882043213
-0.534513,0.888958,0.03563404,1694882043278
0.13349473,-0.037017584,0.18927956,1694882043342
0.05515933,-0.122375965,0.20095253,1694882043405
0.011924267,-0.1988945,0.21607018,1694882043470
-0.045610905,-0.201998,0.20971966,1694882043532
-0.07925224,0.019591093,-0.028478622,1694882043597
-0.16366732,0.09389591,-0.058205605,1694882043658
-0.32468593,0.23882222,-0.11174965,1694882043723
-0.021719575,0.010043144,-0.15136814,1694882043785
-0.012414157,-0.027491808,-0.14077187,1694882043849
0.012509167,-0.050296545,-0.13245106,1694882043912
-0.27287602,-0.25692725,-0.12348175,1694882043976
-0.43010753,-0.09913254,-0.17729473,1694882044039
-0.5595616,-0.055013895,-0.19708061,1694882044105
-0.43529367,-0.022494555,-0.19632816,1694882044169
-0.10707468,-0.27550793,0.35279274,1694882044233
0.30842614,-0.5030856,0.46187973,1694882044298
1.0801332,-0.3349216,0.55715656,1694882044360
-1.8962264,-1.5850006,-2.2526689,1694882044423
-0.6456785,-1.4998897,-1.6666303,1694882044486
0.1312356,-1.110985,-1.2677636,1694882044551
3.0661235,-0.7411368,-4.011987,1694882044612
3.7752666,0.5157073,-3.6754665,1694882044677
3.945848,2.0280707,-3.5179853,1694882044740
4.434934,3.8352323,-2.5818005,1694882044807
-2.8004699,0.3765607,4.106702,1694882044867
-2.502338,1.3999357,5.312075,1694882044929
-2.3011065,2.343461,6.9480486,1694882044995
-8.248698,-3.1952348,0.14771087,1694882045058
-8.012341,-3.760541,1.6772199,1694882045121
-8.056112,-3.4518285,0.37039444,1694882045185
-0.51379824,-6.122314,-0.32216346,1694882045248
-0.7908077,-5.937869,-0.82968235,1694882045312
-0.7941537,-5.909395,-0.75672364,1694882045376
-1.2076092,-5.4635158,-0.7935238,1694882045441
-0.9147515,0.8763132,2.1629953,1694882045504
-0.7279992,0.69422626,2.115157,1694882045567
-0.73038006,0.5023236,1.5939355,1694882045631
-1.787674,-1.0673747,-0.14374423,1694882045694
-2.4400048,-0.35884476,0.64563704,1694882045759
-2.0765347,-0.470603,1.4895387,1694882045824
3.4125075,0.42712212,0.14267477,1694882045886
2.696751,0.88728905,0.83831954,1694882045951
1.2199786,1.5943794,1.2059932,1694882046015
0.7946749,1.7584114,1.1532348,1694882046080
-1.6714694,3.3192387,-0.5440785,1694882046143
-1.7299817,3.3608885,-0.90839934,1694882046206
-1.1880577,3.133809,-1.631229,1694882046271
1.6411893,-2.3019485,-4.3988028,1694882046333
1.8777692,-2.5744429,-5.1163263,1694882046398
1.6990349,-2.6230593,-5.644671,1694882046463
3.7674537,4.070901,-2.09199,1694882046527
3.4990783,4.281309,-1.8387524,1694882046625
3.2333453,4.4807034,-1.5447243,1694882046657
3.3146374,4.26532,-2.1529727,1694882046718
-2.2868986,4.691016,1.7593131,1694882046781
-2.6155937,4.83288,1.7129202,1694882046846
-3.4367187,5.546728,2.8864093,1694882046909
-0.43843746,3.2485638,-0.4478277,1694882046973
-0.7023585,3.3190355,0.5954287,1694882047036
-1.8222427,3.3895178,1.6913248,1694882047097
-2.9510772,-3.1984596,1.9820361,1694882047162
-3.238379,-3.2779016,2.3482802,1694882047223
-3.0949712,-3.2958412,2.422086,1694882047287
-2.6786842,-3.2718096,2.2745876,1694882047352
-0.27998614,-4.6696053,0.34690565,1694882047415
0.65002716,-4.840028,-1.509526,1694882047475
1.0205635,-5.1982355,-2.9738522,1694882047541
-3.1071951,3.0649223,-3.0928116,1694882047603
-2.9445477,2.8009138,-3.6098125,1694882047667
-3.1522462,2.7885094,-3.7937276,1694882047730
-0.3747952,4.6156926,3.14166,1694882047791
-0.5312712,4.617849,3.0291915,1694882047854
-0.046895266,3.9968343,1.9017849,1694882047919
-0.1269505,4.108566,2.0751243,1694882047982
5.736104,-7.8532352,2.8954651,1694882048046
4.7947993,-7.0879784,4.7583165,1694882048111
4.286395,-6.8742676,5.8802843,1694882048175
3.3471227,4.4233847,1.1043046,1694882048240
2.8634353,4.376479,1.8337897,1694882048304
2.3855846,4.3175297,2.171773,1694882048368
-6.3223243,-0.16953182,1.198661,1694882048427
-5.8684816,-0.14999771,1.2179974,1694882048492
-5.1269684,-0.054703712,0.52469254,1694882048555
-3.9369988,-0.15176582,-1.3059167,1694882048619
8.175174,-9.417464,-6.6211004,1694882048682
8.431784,-9.773429,-7.5443854,1694882048746
8.717017,-10.034581,-7.985675,1694882048809
3.5754898,5.5025835,-4.4353456,1694882048872
3.3740873,5.8161497,-3.8768315,1694882048937
2.824872,6.092757,-3.512917,1694882048998
2.1102707,1.4753222,1.2905192,1694882049063
2.0957956,1.3598409,1.0534477,1694882049127
1.6770982,1.6914582,1.5281672,1694882049191
0.7651367,2.4487548,3.4119213,1694882049256
-5.5909233,-2.4861002,-0.457065,1694882049320
-6.0592637,-2.4517908,0.63702786,1694882049385
-6.4686,-2.5028877,1.2887412,1694882049446
-1.7186533,0.5214758,2.8843684,1694882049509
-1.9439266,0.45298195,3.1802323,1694882049571
-1.4854083,0.46778297,3.285244,1694882049635
-4.2941236,-4.1783733,2.3243337,1694882049697
-3.017808,-4.1754656,0.5599461,1694882049760
-2.449613,-4.535761,-1.308442,1694882049824
-2.16769,-4.9172993,-2.3497515,1694882049888
-1.0387547,2.1250715,-3.424749,1694882049951
-1.0985296,1.8756762,-3.9744596,1694882050018
-1.3994033,2.2128801,-3.430359,1694882050082
-0.6901616,1.8877678,8.73358,1694882050145
-0.17787242,1.4134388,7.822247,1694882050206
-0.2534362,1.3896313,7.738437,1694882050269
4.0323563,4.0766387,-4.664624,1694882050333
3.1476984,4.7762523,-2.7476995,1694882050397
2.707734,4.9701552,-1.3678129,1694882050461
2.29994,4.971622,-0.323561,1694882050527
-1.7216818,1.1699972,0.23466355,1694882050590
-2.1326187,1.0839634,0.6180549,1694882050654
-2.301579,1.008462,0.9397313,1694882050713
-4.72188,-1.991601,0.09613943,1694882050776
-4.1086297,-1.8390894,-0.7897456,1694882050842
-2.8816578,-1.9071226,-2.7112246,1694882050902
7.9956036,-8.315572,-1.7124368,1694882050966
8.256381,-8.639958,-2.5239859,1694882051029
8.48213,-8.849115,-2.9047923,1694882051094
8.377996,-9.065263,-3.4105167,1694882051159
3.488675,6.515434,-4.0489655,1694882051223
3.0978608,6.5339274,-4.155764,1694882051283
3.4586525,6.0627694,-5.022173,1694882051346
1.1783531,-10.841181,0.49476385,1694882051407
0.54777086,-10.335667,1.3950794,1694882051473
-0.4429827,-9.719957,3.4307425,1694882051535
1.6218103,5.256671,0.94755405,1694882051599
1.149913,5.221711,1.7638985,1694882051663
0.89858603,5.154331,2.3150368,1694882051730
0.62759995,5.077588,2.6532614,1694882051791
-3.8117766,-0.7194128,1.5460209,1694882051856
-3.3884373,-0.6608591,1.4611372,1694882051919
-2.6455076,-0.5163517,0.12716238,1694882051983
3.5758233,-3.9811192,-4.011931,1694882052046
3.920392,-4.4147387,-5.4755864,1694882052110
3.979909,-4.672078,-6.104942,1694882052175
2.556016,6.129223,-4.855771,1694882052237
2.4971173,6.16245,-4.80689,1694882052303
1.9906639,6.5243874,-4.12747,1694882052365
2.0698154,6.294754,-4.6393375,1694882052428
1.4269577,1.4923043,-0.27072716,1694882052490
1.3429894,1.6540732,0.03158474,1694882052553
0.37847626,2.3577971,1.8406422,1694882052617
-5.513933,-3.2682724,1.227653,1694882052679
-5.792698,-3.260127,2.370796,1694882052743
-6.1837883,-3.3499098,3.0409136,1694882052808
-1.7511362,-0.2988615,2.6468647,1694882052870
-1.9337373,-0.37772942,2.9296823,1694882052934
-1.5264432,-0.31070137,2.9388824,1694882052997
-1.0231594,-0.13798714,2.0844238,1694882053060
-4.8953114,-3.423831,1.0972472,1694882053123
-4.469921,-3.778514,-0.54367685,1694882053189
-4.2755113,-4.1006308,-1.4221988,1694882053255
1.1252202,4.3902097,-4.633477,1694882053318
1.1949556,4.2405114,-4.935401,1694882053378
0.8848703,4.6041675,-4.171483,1694882053443
