x_acc,y_acc,z_acc,time
1.2427733,3.575627,2.896511,1694881635076
1.3352572,3.7943935,2.8199787,1694881635136
1.7312722,3.9830418,2.736269,1694881635170
1.8978754,3.2992017,2.9402342,1694881635236
-3.6721883,-1.4471338,0.49956512,1694881635299
-4.971571,-2.4040525,1.1933298,1694881635361
-6.0171742,-2.7869737,1.7428694,1694881635425
-1.4891112,-6.39249,-7.8107347,1694881635486
-2.9911678,-6.118077,-6.910618,1694881635554
-4.8534126,-5.1727924,-5.511675,1694881635617
10.696839,8.100117,13.29088,1694881635676
9.8414345,8.732826,14.696259,1694881635743
9.381076,9.152995,16.057926,1694881635805
9.592591,8.711869,15.688511,1694881635870
-11.031081,8.152731,6.8188014,1694881635933
-10.175089,6.648719,7.885254,1694881635994
-9.977032,6.411039,7.969574,1694881636058
-3.8813481,-16.1154,-8.380914,1694881636119
-4.70806,-14.422188,-8.355904,1694881636182
-5.0806975,-12.954884,-7.821749,1694881636248
-6.975915,16.005047,7.114125,1694881636313
-6.8243484,16.14192,7.8285465,1694881636374
-6.840831,14.870114,6.88715,1694881636438
-6.2921906,13.038085,6.625893,1694881636504
6.8314085,11.421254,23.772064,1694881636564
6.8869085,11.0442505,23.078402,1694881636628
5.901966,12.648455,21.729256,1694881636692
-8.402598,-11.350321,-6.8294754,1694881636754
-8.571937,-9.166391,-6.3063564,1694881636817
-8.277902,-7.9813166,-4.8654647,1694881636879
-2.4760113,20.965458,13.949093,1694881636943
-2.2780466,21.502247,14.071915,1694881637007
-3.0391064,19.381584,12.753918,1694881637073
-3.034996,17.208199,12.321959,1694881637139
4.5534325,8.107831,12.354778,1694881637204
4.740712,7.703608,12.66387,1694881637263
4.4935455,8.1986,11.026454,1694881637327
-4.175888,-7.428453,-6.46653,1694881637389
-4.3734055,-6.03643,-6.0739775,1694881637454
-4.335984,-5.2467613,-4.250491,1694881637516
5.934392,16.151499,18.596298,1694881637579
6.7850065,17.760292,20.133345,1694881637646
7.5228233,18.632406,20.93412,1694881637706
6.8561707,17.655964,20.358513,1694881637769
-9.225767,19.74599,7.6168833,1694881637830
-9.66496,18.393839,6.858805,1694881637895
-9.879409,17.045141,5.896709,1694881637960
-5.231279,-6.925125,1.1205466,1694881638020
-5.1538997,-6.0178432,-0.1422813,1694881638087
-4.9993825,-4.4078937,-0.55617654,1694881638148
-3.1272001,4.481351,-7.4676895,1694881638212
-2.5967703,5.8649535,-5.6189165,1694881638270
-2.320984,6.295918,-5.1957946,1694881638334
-1.5608463,7.095781,-4.0545187,1694881638399
-8.026887,16.545115,0.431849,1694881638465
-8.882303,14.863295,-0.69671404,1694881638527
-9.287576,12.421866,-2.218172,1694881638622
15.104347,18.941124,14.448087,1694881638657
15.9093485,17.086952,12.498669,1694881638724
17.14803,16.452776,10.399364,1694881638782
-3.416484,-8.485139,-6.741541,1694881638844
-4.138489,-7.78302,-6.15378,1694881638908
-4.507928,-5.9070115,-6.295128,1694881638971
-4.5643263,-4.2807584,-6.2752514,1694881639035
5.8569717,13.754715,0.82548904,1694881639098
5.5221167,12.968827,1.3988771,1694881639164
5.731039,11.032799,1.4648075,1694881639228
-1.7546787,11.31391,5.529096,1694881639290
-1.1624994,9.71615,6.7475815,1694881639353
0.7357049,8.372431,5.804344,1694881639416
-0.2258954,-16.64602,-11.7032585,1694881639478
-1.9418216,-15.60886,-10.5012045,1694881639545
-3.6981816,-13.438146,-9.256791,1694881639608
-4.3699946,-11.475127,-10.170907,1694881639668
9.457993,10.6381645,11.23091,1694881639732
9.3961115,11.75178,11.352514,1694881639796
9.432783,11.310337,10.852646,1694881639858
-7.941336,13.577299,0.9677069,1694881639922
-6.4007397,10.440612,0.65699005,1694881639983
-4.4004283,8.141367,2.9752235,1694881640050
2.4961333,-11.449514,3.3658977,1694881640111
1.4657006,-10.850843,2.7331648,1694881640176
0.18456364,-9.726386,1.6244963,1694881640241
-0.8252411,-8.314652,0.7438481,1694881640308
-3.294146,-7.5489407,-6.104679,1694881640367
-3.5411305,-6.591546,-6.680314,1694881640435
-3.7060504,-5.936721,-6.7350917,1694881640495
-5.5330176,10.178619,7.5698414,1694881640557
-5.512156,9.64602,8.070317,1694881640622
-4.9159026,7.3162045,8.657216,1694881640687
-0.15600395,9.606466,1.8585643,1694881640751
0.5674634,9.624767,3.4719105,1694881640810
0.89955235,8.357187,1.8982002,1694881640875
1.3563457,7.8953753,-3.2442021,1694881640938
-2.5491538,-7.7963657,-3.4139938,1694881641006
-1.7796369,-6.4779773,-4.9484315,1694881641068
-1.2902546,-6.236424,-5.346157,1694881641132
0.64785767,-2.9277747,-0.275959,1694881641194
0.75130963,-2.7148674,-0.4131136,1694881641255
1.1656876,-2.2592108,-0.7466068,1694881641318
-2.2116861,-1.4741302,-0.28150272,1694881641381
-1.882309,-1.3752556,-0.4071579,1694881641445
-1.467129,-1.3550267,-0.5149603,1694881641512
-1.2979956,-1.4073691,-0.5353298,1694881641576
-1.2360774,1.0461879,0.060455322,1694881641638
-0.8703562,1.1374652,-0.01696968,1694881641699

