x_acc,y_acc,z_acc,time
0.10245946,0.54647446,0.068341255,1694881496835
0.072583966,0.5499258,0.05428505,1694881496881
0.09193193,0.54536533,0.07377601,1694881496939
0.08558168,0.54254913,0.08678627,1694881497003
0.014217697,0.0075969696,0.114383936,1694881497066
0.03944712,0.007525444,0.11398482,1694881497130
0.03813604,0.0122795105,0.092534065,1694881497194
0.047050074,-0.24753189,0.5959799,1694881497256
-0.119241446,-0.21010971,0.45094204,1694881497321
-0.46658364,-0.13021183,0.20369506,1694881497386
0.13956988,0.8823738,0.11881733,1694881497450
0.06089592,0.9703274,-0.13083792,1694881497515
0.15033472,0.9953661,-0.23199725,1694881497577
0.18565798,1.0033579,-0.26492834,1694881497643
1.404352,-0.7686615,0.4222641,1694881497706
1.4832861,-0.7293825,0.29509163,1694881497769
1.4671986,-0.68986034,0.19410872,1694881497834
-0.071823776,-0.25540257,1.0900793,1694881497893
0.025522768,-0.2157116,0.9717505,1694881497960
-0.10309863,-0.19855404,0.95649886,1694881498024
-1.8239458,1.8469343,-2.4279485,1694881498093
-1.8594416,1.5459633,-1.5109864,1694881498153
-2.0395374,1.3660259,-0.6644573,1694881498213
-1.810369,1.2429628,0.059633255,1694881498279
-0.10071963,-2.0154953,-0.6927692,1694881498343
0.07008967,-2.0368862,-0.28589755,1694881498406
0.33689293,-2.04177,-0.056787178,1694881498470
1.1126673,-0.67292404,-0.28695458,1694881498531
1.095717,-0.6710043,-0.20306987,1694881498596
0.6755352,-0.66711044,-0.52019113,1694881498658
-3.9345803,5.718586,0.011786997,1694881498722
-4.0994163,5.7796965,-0.52187276,1694881498790
-4.164771,5.867955,-1.0888408,1694881498854
-4.1383896,5.977124,-1.6394359,1694881498918
-1.0372726,-1.7953706,0.2575047,1694881498978
-0.7971647,-1.8356261,0.33522463,1694881499042
-0.7082826,-1.8973155,0.56021976,1694881499106
0.6839807,0.8513613,1.7499526,1694881499168
0.42180216,0.94562626,1.4362502,1694881499232
0.28150666,1.0908957,0.9692962,1694881499296
-4.8420024,3.3264294,-0.07416153,1694881499359
-4.622305,3.2842703,-0.008527756,1694881499423
-4.348589,3.046895,0.7959058,1694881499487
-4.3417115,2.9195356,1.4633924,1694881499551
-0.9133075,-1.9325719,-0.4807564,1694881499614
-0.7506152,-1.966145,0.08955461,1694881499677
-0.5706903,-1.9664245,0.57756376,1694881499744
0.9669003,-0.7807827,0.1562863,1694881499807
1.2755007,-0.74597263,0.43621504,1694881499867
1.2748771,-0.73076344,0.57989174,1694881499934
1.915823,4.062765,-0.41569614,1694881499995
1.3101907,4.020996,-0.9435638,1694881500058
0.9022903,4.0418634,-1.9086528,1694881500122
0.9205797,4.117056,-2.7310147,1694881500186
0.04238379,-1.9554553,-0.69382024,1694881500251
-0.10537839,-1.8231759,-1.1967762,1694881500360
0.056897163,-1.786469,-1.3833487,1694881500376
-0.12522095,-2.5860815,0.6771641,1694881500439
-0.07308513,-2.665493,0.9832721,1694881500504
-0.13672787,-2.6589518,0.97292876,1694881500572
1.5986071,-1.6381407,3.345306,1694881500632
1.6230595,-1.4388027,2.7200413,1694881500694
1.5434573,-1.4311247,2.7203324,1694881500758
1.882052,-1.5968418,3.1312325,1694881500823
-1.3049465,3.4101534,-0.6301929,1694881500886
-1.2171396,3.268384,0.11177266,1694881500950
-1.1528043,3.1918707,0.7772294,1694881501013
1.0147074,-1.0828571,-0.026307791,1694881501074
1.132849,-1.0841808,0.42261612,1694881501140
1.2807935,-1.0690842,0.77898574,1694881501201
0.9030317,0.10628319,-0.58780926,1694881501266
0.9645965,0.1379795,-0.31458676,1694881501329
1.034446,0.14630985,-0.27351248,1694881501394
0.83001006,0.10418129,-0.5846196,1694881501458
0.56790644,2.2900887,-3.0848663,1694881501521
0.41021234,2.3487654,-4.172345,1694881501585
