x_acc,y_acc,z_acc,time
0.15749311,-0.36061954,-0.059365988,1694881791285
-0.17807722,-0.10578537,0.09989476,1694881791349
-0.1770401,-0.10698795,0.09788036,1694881791411
-0.16808605,-0.1162653,0.083643675,1694881791476
-0.17044926,0.09080982,-0.08406091,1694881791539
-0.17259455,0.092222214,-0.08299327,1694881791604
-0.17532063,0.08901501,-0.09580541,1694881791668
-0.17823982,0.09317207,-0.08798075,1694881791733
-0.10938978,0.13903809,-0.004045725,1694881791796
-0.16016102,0.15763092,-0.020208597,1694881791860
-0.2091012,0.17794418,-0.027995586,1694881791923
-0.07586765,0.17969799,-0.09087515,1694881791985
-0.10319352,0.16970253,-0.15461922,1694881792048
-0.1343863,0.18439198,-0.15425682,1694881792111
0.103891134,0.27471066,0.11254501,1694881792175
0.108242035,0.29062748,0.16301417,1694881792239
0.25160813,0.23518848,0.19302273,1694881792303
0.1252935,0.27126122,0.1299417,1694881792370
-0.36900806,3.0436153,-1.2333577,1694881792432
-0.2204423,2.913126,-1.3844912,1694881792495
-0.49684548,3.1219683,-1.1817358,1694881792559
1.5043488,-1.1045771,-0.24473476,1694881792619
1.5418835,-1.1746302,-0.37486863,1694881792686
1.8754952,-1.2890692,-0.31991673,1694881792747
-0.20236635,2.6577806,0.10237169,1694881792810
-0.27817297,2.5605154,-0.17229128,1694881792873
-0.19027781,2.2976813,-0.59523344,1694881792938
-0.2568426,1.9737935,-1.1741624,1694881793003
-2.4311838,0.82082415,0.36092472,1694881793065
-2.595526,0.89336157,0.35727406,1694881793130
-3.0927086,1.7413831,1.4157581,1694881793192
-1.7319722,-7.9511633,-2.0581646,1694881793256
-2.7553964,-7.5101194,-0.90683,1694881793318
-3.2547815,-7.3552494,0.0629434,1694881793384
1.1350152,-0.23497486,-0.58487284,1694881793447
0.6708733,-0.25216293,-0.033623397,1694881793511
0.4604863,-0.2713833,0.14981717,1694881793576
0.69732344,-0.2541294,-0.0024540424,1694881793636
-5.005818,-6.8171406,0.50373954,1694881793699
-3.8912816,-7.2940187,-1.4516238,1694881793762
-3.2446537,-7.9874,-2.8976765,1694881793827
3.6390166,5.8323193,-6.2488093,1694881793890
3.8422232,5.397086,-6.890235,1694881793951
2.9360704,5.771368,-6.686906,1694881794015
-7.1267753,-6.383175,1.2869763,1694881794079
-6.1733913,-6.5861673,1.384614,1694881794144
-6.4335213,-6.5706058,1.2856679,1694881794207
-7.416586,-5.3234825,3.0836668,1694881794269
-5.698492,-11.479766,1.4426329,1694881794331
-6.5653367,-11.235669,2.598054,1694881794395
-7.1316166,-11.188617,3.5532606,1694881794461
0.55496037,5.9121914,0.29270613,1694881794521
0.4727739,5.896064,0.40581405,1694881794586
1.3563817,5.9827795,-0.35275453,1694881794654
-2.3504903,-6.727915,-6.0092964,1694881794715
-1.4042103,-7.343955,-7.5027227,1694881794777
-0.99676824,-7.6652956,-8.001522,1694881794844
-0.61238,-7.742997,-7.9156046,1694881794903
4.1596794,9.179581,-6.6358223,1694881794966
3.499352,9.487215,-6.326885,1694881795031
3.7655523,8.93371,-7.278882,1694881795093
-7.7864385,11.755228,2.3102565,1694881795155
-7.670949,11.92642,2.6977663,1694881795220
-8.722993,12.834914,4.2698984,1694881795284
-6.8663177,0.5488224,0.9459149,1694881795346
-7.2931943,0.6010399,2.1863458,1694881795409
-7.772252,0.5468273,2.9563808,1694881795473
-8.199085,0.48508358,3.3169951,1694881795536
-3.335025,-0.4141159,0.7462906,1694881795597
-2.4525585,-0.34297943,-0.061529756,1694881795661
-1.3131694,-0.5843544,-2.2466643,1694881795725
7.3583164,-17.01059,2.4412518,1694881795788
7.633586,-17.364372,1.7639196,1694881795854
7.7327347,-17.634861,1.2739067,1694881795915
5.443678,6.5514574,-5.59836,1694881795982
4.817814,7.1748123,-4.6239305,1694881796044
5.1053305,6.7532063,-5.413144,1694881796106
5.3988633,6.687996,-5.359601,1694881796170
10.801472,-14.046283,1.0981998,1694881796231
9.762128,-13.303647,3.0946822,1694881796297
9.324981,-13.1389885,4.5849943,1694881796361
1.6909171,2.9109545,0.62619853,1694881796422
1.3283726,2.849204,1.205538,1694881796488
0.9179684,2.804881,1.4296557,1694881796553
-4.5931654,-5.6974535,1.4169366,1694881796613
-4.011303,-5.5942106,0.55181706,1694881796678
-2.956327,-5.7634726,-1.6892066,1694881796740
-2.3065588,-6.3603973,-3.5670016,1694881796806
5.41317,-6.6645174,-1.3656726,1694881796869
5.3563356,-6.8520393,-1.7747445,1694881796935
