x_acc,y_acc,z_acc,time
-0.11098361,-0.049241066,0.08038545,1694889474654
-0.011316299,-0.20490932,0.08741832,1694889474696
-0.1311183,-0.03559208,-0.016639471,1694889474749
-0.059458494,0.42958832,-0.027031898,1694889474800
-0.16646528,-0.10930824,0.14237714,1694889474852
-0.05863118,0.055519104,0.03943181,1694889474904
-0.13685155,-0.19495296,0.059944153,1694889474956
0.15540266,-0.3149929,0.050167084,1694889475008
-0.1399765,-0.27135086,0.08607292,1694889475061
0.114928246,-0.35490704,-0.086639404,1694889475115
0.02500987,0.35242653,-0.27598715,1694889475166
1.0070131,1.8474579,-0.36902237,1694889475218
-0.022416353,-1.6586847,-0.94470155,1694889475269
0.716486,-0.72429466,-1.2673967,1694889475322
1.5697814,0.1550293,-0.54798925,1694889475371
-0.06449509,0.18840408,1.6617587,1694889475424
-0.5782063,1.3173475,0.10623288,1694889475476
-1.2428207,0.44193268,0.31581402,1694889475526
-1.1190281,-2.0904827,1.089499,1694889475576
-0.12581336,0.024725914,0.49014997,1694889475630
0.54089236,2.845738,-0.5843309,1694889475682
0.7197634,3.417852,-0.054095745,1694889475736
0.45304525,3.7957063,0.9106746,1694889475786
-0.1721338,1.8087783,2.0925026,1694889475840
0.15628254,-2.1084528,-0.8647715,1694889475889
1.0171962,-5.363573,0.96832085,1694889475942
-2.1369612,-1.2674294,-0.015685797,1694889475994
1.7565299,-0.49625778,0.59851205,1694889476047
2.0584676,0.0025234222,-0.84693265,1694889476098
0.55023605,-0.040471077,-1.2060145,1694889476149
0.33098182,0.012468338,-0.15108216,1694889476203
-0.45143467,-0.11650181,-0.92846143,1694889476254
-0.39558256,-0.41409206,-0.5309586,1694889476306
-0.013071656,-0.23782158,-0.62388194,1694889476360
0.072625995,0.23866272,-0.38258612,1694889476407
-0.5488179,0.16947365,-0.42022508,1694889476459
-0.69852746,-0.072179794,0.3373319,1694889476511
-0.46250105,-0.058665276,-0.26531368,1694889476563
-0.59450185,0.28391933,-0.09972304,1694889476615
-0.8582666,0.15153503,0.3640176,1694889476666
-0.59321344,0.32174015,0.56656235,1694889476716
0.19952273,-0.080742836,1.1361036,1694889476771
-0.7681066,0.24076462,1.1919539,1694889476822
-0.053921342,-0.11352825,1.5321667,1694889476874
1.3891304,-0.5562458,2.300713,1694889476926
-2.6070924,-3.8339481,-0.19337618,1694889476979
0.030327678,-3.3331118,-0.7608659,1694889477027
4.455836,1.2950344,0.18128216,1694889477080
0.72645545,-1.073308,-1.536214,1694889477130
-1.7301347,-2.0763054,-4.2944984,1694889477182
-0.5980646,-0.72155094,-0.77050924,1694889477238
1.1690505,0.25762272,-0.6941798,1694889477290
-1.0562997,0.008173943,-0.5023248,1694889477338
-0.0898362,0.16950035,0.2848122,1694889477390
-0.38236922,1.4671831,0.077694416,1694889477443
-1.2333089,1.723577,0.18780088,1694889477495
-0.49208486,2.0770383,1.4853942,1694889477546
0.08822926,1.4111624,2.570553,1694889477601
0.7042811,0.13107014,2.9409025,1694889477651
0.99867964,1.7512083,2.0886846,1694889477706
-0.1695571,-10.085725,-1.7436719,1694889477751
2.2030563,4.1826234,-4.639424,1694889477803
2.9162235,3.919015,-0.59503174,1694889477857
-1.9050037,-2.9956894,-3.5620067,1694889477906
0.41509247,1.9033794,-1.121212,1694889477959
0.00794071,-0.23180866,-1.1050978,1694889478013
-0.6686242,-1.2759666,-0.3095764,1694889478062
-0.11157194,0.5402088,-0.07346302,1694889478114
-0.35696882,-0.087384224,-1.0276604,1694889478168
-0.29477543,-0.26404095,-0.06446363,1694889478216
0.19501731,0.2856617,0.4438972,1694889478268
0.32623866,0.28957653,0.36546257,1694889478320
-0.0556975,0.16817474,0.5272808,1694889478372
-0.7586819,-0.12603855,0.8353259,1694889478423
-0.29811957,-0.36126423,0.91880023,1694889478476
0.33731014,-0.78202724,1.9982595,1694889478528
-1.4820349,-1.8476477,1.5371678,1694889478580
-5.910652,-4.024332,-0.20919907,1694889478632
0.81507593,-2.6734724,-0.62420756,1694889478686
6.0366526,2.17064,-1.396636,1694889478739
-0.4826834,-3.2924128,-1.7553258,1694889478789
-1.9055248,-1.717988,-4.1092186,1694889478838
-1.3482461,-0.24342346,-0.7663593,1694889478889
0.7080802,1.1047058,-1.0145562,1694889478943
-0.11262727,1.5386977,-1.2868886,1694889478990
-1.1350578,1.5964837,-1.0067141,1694889479044
-0.67023957,1.6995678,0.015366316,1694889479096
-0.17140889,1.7765841,0.7729168,1694889479148
-0.21961117,-0.43007565,2.844551,1694889479201
0.9396329,-1.6265192,4.239491,1694889479253
1.4168757,-0.8525057,2.2074583,1694889479304
-0.40615422,3.2297668,-0.45623398,1694889479355
0.82666636,-5.081354,4.5006742,1694889479405
