x_acc,y_acc,z_acc,time
0.28331077,0.04063487,0.33206844,1694890464156
-0.0087042,0.23193955,-0.27075672,1694890464224
0.3392313,0.07603145,0.30957603,1694890464251
-6.9675595E-4,0.17813253,-0.20992088,1694890464303
-0.0016423613,-0.100756645,0.14471626,1694890464356
-0.9699642,0.25508428,-0.27992153,1694890464406
0.098403856,-0.18523908,-1.3871636,1694890464460
-0.7076416,0.2183268,-0.56073,1694890464510
-0.10837783,-0.28391862,-0.5791168,1694890464563
-0.37901458,-0.064787626,0.81580925,1694890464615
1.4481816,0.75351334,-0.20498085,1694890464668
-0.99183816,0.36048388,-0.34052944,1694890464719
-0.6451949,0.40059686,-0.32521343,1694890464771
-3.751631,-1.4775522,1.3954,1694890464823
0.047542453,0.8673216,-0.45762157,1694890464877
0.2859317,3.9049582,-0.50524426,1694890464928
4.593022,3.2022533,-0.7071667,1694890464981
0.28709435,0.51827484,0.4064169,1694890465034
-0.4191563,-0.9501554,-1.6092529,1694890465087
1.28101,1.3790406,-4.7024655,1694890465138
2.465088,0.2175591,1.3357697,1694890465189
1.0530059,-0.5270222,1.3990269,1694890465241
-4.5597653,-7.260402,3.621437,1694890465293
-1.7600069,-2.9642243,0.95056057,1694890465343
0.7512255,-2.8311543,1.182313,1694890465397
2.4046273,-2.0052924,-4.7860746,1694890465448
-0.91573524,-1.0541644,-6.143062,1694890465502
-8.155281,0.31014776,0.27808762,1694890465553
-7.7535276,2.304525,1.3250183,1694890465606
-5.7127953,2.2463493,4.476119,1694890465658
-0.12382507,2.5863683,3.8112972,1694890465709
-2.0539608,-1.0392118,-1.2489756,1694890465759
-2.8530846,-2.5569901,-1.0432822,1694890465811
-4.3386154,-0.29389644,1.5320901,1694890465862
-0.14638042,-0.4580145,-2.2036505,1694890465915
0.28504086,-1.0066504,-4.2935886,1694890465965
0.7486868,-0.9443698,-3.6684403,1694890466019
7.9912834,-1.3946228,0.20516622,1694890466070
4.0465217,2.4876797,5.0417075,1694890466121
0.80948067,1.1549244,4.486849,1694890466172
-7.5335946,3.2188263,-1.8003666,1694890466225
-5.1068473,3.0947986,-0.43682283,1694890466275
-5.215723,-0.029450417,1.8076235,1694890466327
-5.0084047,-1.571991,-1.2762046,1694890466378
