x_acc,y_acc,z_acc,time
0.17646027,-0.20818615,-0.10604024,1694891202445
-0.013430357,-0.11857319,-0.015023947,1694891202499
0.08576465,-0.21076107,-0.10704517,1694891202535
0.0505023,0.02695179,-0.052505016,1694891202587
0.11304736,-0.15519238,0.13376474,1694891202638
-0.0824945,-0.22977829,0.43687463,1694891202690
-0.67037845,0.013882637,0.95619106,1694891202743
-0.5921731,-0.24570465,0.9615648,1694891202792
-1.0411134,0.69906235,0.3073814,1694891202846
-0.6270001,-0.36407375,0.05765295,1694891202899
-0.5263941,1.1237526,0.34917974,1694891202952
-1.0216653,6.0050583,-0.3491869,1694891203003
-0.5620365,3.302538,-0.07957101,1694891203056
-1.8725264,-1.3508263,-4.4675264,1694891203105
2.0171285,0.6005764,-0.0995903,1694891203158
0.2939334,-10.740816,3.6236086,1694891203209
-2.2942758,-5.585742,1.6564469,1694891203261
1.7881901,-0.60929585,-2.016422,1694891203311
-2.2977195,2.1602645,-1.6179996,1694891203364
-1.3235831,1.7251425,-0.14401913,1694891203413
0.82774496,1.2138567,0.40929508,1694891203467
1.7409126,0.5773535,1.364223,1694891203518
0.8787217,0.8381052,0.6913481,1694891203574
0.7893375,1.268846,1.6416945,1694891203623
2.5194435,1.798307,3.1565237,1694891203676
-0.06757635,-17.235163,1.0917335,1694891203727
5.6745076,5.7138634,-4.1764126,1694891203779
-5.6309223,-10.154687,-3.090083,1694891203831
-4.042679,0.5602398,-0.5986998,1694891203881
3.9437861,4.3180923,-0.9792165,1694891203930
3.3934286,3.780056,1.0098164,1694891203985
-0.9347926,0.0045843124,2.4386604,1694891204035
-1.4009124,1.4854031,-0.5514028,1694891204086
-1.2978187,-0.53299046,1.637691,1694891204137
-1.4155973,-0.5627184,0.36612153,1694891204190
2.4986525,-3.916377,5.561488,1694891204240
-4.660499,-5.8350315,3.556303,1694891204292
-8.419189,-0.72480965,1.0534338,1694891204342
1.1026924,-5.678486,-0.03139019,1694891204397
0.027648717,-4.205744,-6.4064283,1694891204449
2.4952059,0.18834305,-6.2611647,1694891204500
-1.536957,5.8330526,-6.805134,1694891204552
1.0311155,5.84489,-9.3157625,1694891204606
3.0008955,5.75561,0.5282607,1694891204656
4.690696,-0.7841854,7.0548368,1694891204707
1.0072793,-21.592861,2.4120765,1694891204760
5.041866,12.688672,4.5346026,1694891204812
8.945757,-4.096057,2.3388743,1694891204862
-9.56702,0.709136,-13.253884,1694891204915
-3.8680654,-11.494155,-1.4059279,1694891204966
2.3271413,4.198036,1.500197,1694891205022
2.513076,4.416465,2.8380556,1694891205073
-0.7049257,0.49437237,-0.8104407,1694891205124
-2.433865,-0.45990658,3.877822,1694891205175
-0.6877656,-1.0148296,1.8514757,1694891205227
-5.071808,-6.135434,6.622722,1694891205277
-2.1228778,-5.208125,4.9704757,1694891205331
-2.8628998,-2.8231287,-5.71511,1694891205384
8.175275,-14.041383,-3.3249934,1694891205435
2.974743,2.9572668,-5.377768,1694891205486
-5.3272595,5.656136,-6.9544926,1694891205536
-5.0269227,7.6177373,-8.646295,1694891205588
-1.0720992,6.4805627,-8.796498,1694891205640
0.4018798,3.405167,20.939674,1694891205692
10.258735,-33.920254,12.208301,1694891205743
2.132309,8.336829,-2.3777266,1694891205793
0.4690442,-11.030466,-20.103998,1694891205844
-4.041813,2.7025843,-8.004008,1694891205896
0.26390314,-6.8647184,-4.399233,1694891205999
-3.203847,1.1983948,-0.8456282,1694891206000
2.672012,4.868225,4.1883245,1694891206051
-1.4446793,0.46125126,-0.316944,1694891206102
-0.56271744,-1.7418051,6.5492544,1694891206153
-4.7276278,0.3485937,2.71648,1694891206202
-5.573716,-8.652412,2.787438,1694891206255
6.0944104,-5.7341394,5.7937965,1694891206307
-4.2625895,-4.856103,-8.274723,1694891206359
9.580032,-12.459077,-1.3589386,1694891206410
8.535584,-0.17236137,-3.1197882,1694891206464
-6.546052,5.3370333,-7.618981,1694891206513
-5.241517,8.52845,-9.349251,1694891206567
-1.5063553,7.584474,-9.51778,1694891206617
0.38924217,6.266835,3.2444687,1694891206672
10.237644,-27.52382,5.9013577,1694891206719
