x_acc,y_acc,z_acc,time
-0.12510633,-0.11322498,0.34792185,1694890565179
0.035989523,-0.1573019,0.11028695,1694890565209
-0.15204906,0.039538383,6.201267E-4,1694890565257
-0.094679594,-0.05701828,0.08016372,1694890565306
-0.090066195,-0.24011707,0.13943052,1694890565357
-0.14270878,0.21202946,0.041709185,1694890565411
-0.12388182,-0.19687176,0.18381882,1694890565461
-0.075440645,0.107777596,-0.17279828,1694890565512
-0.033299685,-0.31977463,0.35027027,1694890565564
-0.5104883,-0.2997923,1.438282,1694890565617
-0.605227,-0.50639725,1.9837842,1694890565669
-0.77922153,0.83960915,0.86290216,1694890565723
0.2006433,0.64666176,0.100097656,1694890565773
0.75590277,0.83443546,1.4968286,1694890565824
-0.35303736,2.8886843,0.73526335,1694890565874
-1.4059126,1.203659,-1.454255,1694890565925
-0.9302654,4.633208,-1.4809574,1694890565978
-0.06878662,2.8397465,-2.203,1694890566029
1.8057392,4.3463235,-0.65211415,1694890566080
3.3847647,-3.4143038,-2.6130123,1694890566133
-6.468363,-14.446305,3.3653793,1694890566185
2.101151,-1.5046291,-2.559121,1694890566239
-3.0864697,-0.08939171,0.28757954,1694890566291
-2.5153677,0.46247244,-1.2960105,1694890566343
1.044168,1.2097144,-0.7555051,1694890566394
1.4933138,3.2078295,-1.0689259,1694890566445
1.954459,1.4388967,1.5112929,1694890566494
1.7040617,4.602784,2.7534919,1694890566547
1.3633201,4.0120134,2.054872,1694890566602
7.597988,-13.826849,-1.2001486,1694890566656
4.4685974,1.9648027,-3.6031053,1694890566702
-5.446962,-3.058426,-8.952171,1694890566756
-6.6381655,-5.4759865,0.21887779,1694890566808
-1.7909274,3.1869645,1.8647197,1694890566858
0.9626456,1.8127818,2.6264386,1694890566911
-0.72272825,2.3893251,0.6391735,1694890566965
-1.821474,-2.5482368,1.2993114,1694890567014
-4.791117,-2.4934893,1.373471,1694890567068
-2.0689542,-7.0633793,7.938543,1694890567115
-3.337514,-4.843259,7.371038,1694890567167
-5.335718,0.09058094,-7.25373,1694890567220
4.299732,-9.6799755,-5.2797976,1694890567272
3.331056,-1.7150393,-4.3915763,1694890567325
-3.3909125,6.107747,-8.236334,1694890567378
-5.115732,12.284528,-12.047047,1694890567426
-0.16570997,6.779826,-6.1234465,1694890567480
7.9457717,-38.30945,14.850737,1694890567534
1.3406028,4.611619,-4.0975933,1694890567584
3.7831721,2.8437362,-9.965239,1694890567632
5.1002073,-8.584529,-3.2138917,1694890567687
-5.02993,-1.8821688,-4.449563,1694890567737
-6.354455,1.2981672,3.3978982,1694890567790
4.513472,4.0897226,4.547908,1694890567841
0.37843633,2.7058926,0.2748568,1694890567896
-4.389701,-1.4038019,5.03179,1694890567946
-3.865908,-6.251354,3.72274,1694890567995
-4.77809,-9.262463,6.994212,1694890568049
-1.0075333,-2.5219421,3.1780457,1694890568100
2.1490667,-12.211006,0.3737545,1694890568152
6.2700267,-6.341613,-4.769692,1694890568204
0.9921001,1.2015972,-7.1941395,1694890568255
-6.9370065,10.183471,-9.357281,1694890568309
-1.7770947,8.997446,-8.601477,1694890568357
1.8626558,5.2367268,14.438964,1694890568412
11.607549,-34.666866,8.546904,1694890568460
7.3954024,1.7399402,-2.5229056,1694890568512
-0.021414042,-0.3680315,-7.3736515,1694890568563
-4.557498,-8.774141,-6.588756,1694890568615
-3.617543,-0.057106018,-0.020694137,1694890568668
4.4059815,3.796804,6.9799433,1694890568750
-2.0048764,3.6840959,-0.6825665,1694890568769
-0.87903094,-3.1976023,4.439935,1694890568822
-3.1205866,-1.2162018,4.184772,1694890568873
-5.243357,-9.383128,7.5487547,1694890568925
-1.4623951,-3.0558996,2.3502336,1694890568975
-2.3613286,-7.8649426,-7.3035717,1694890569027
8.136421,-10.946607,-5.2621865,1694890569079
3.9159646,-0.16466713,-5.6027412,1694890569135
-6.9066124,11.577156,-9.583824,1694890569184
-1.6472478,10.172085,-9.722554,1694890569235
-1.2289749,9.850668,-2.8614259,1694890569285
11.052681,-32.75831,5.5773387,1694890569337
2.1724107,8.759777,-5.458782,1694890569388
1.3669578,-3.4199486,-13.229433,1694890569440
-0.2903037,-3.2927341,-9.467241,1694890569490
-5.2018723,-2.1764812,-1.3049142,1694890569544
2.7959566,2.893673,4.7796946,1694890569596
2.2696962,3.8823981,3.4329615,1694890569649
