x_acc,y_acc,z_acc,time
-1.6516849,5.166914,-1.2724028,1694884210433
-1.083016,4.1931915,-1.263937,1694884210460
-0.91880405,3.6235137,-1.1452713,1694884210504
0.07878637,2.8527758,-1.802638,1694884210556
1.2697148,1.2859044,-2.3702784,1694884210608
0.25332034,1.5453488,-4.06966,1694884210661
-2.9668384,4.7359133,-3.4252892,1694884210710
-4.0047708,5.4836035,6.717682,1694884210761
-5.264744,0.31809366,12.47966,1694884210814
-6.1361537,0.56772685,0.06096363,1694884210865
-5.176766,-0.4501651,-2.9709396,1694884210918
-4.947421,-0.57539976,-5.081668,1694884210968
-1.7724206,-1.1544042,-6.8166037,1694884211019
0.10386121,-2.3701208,-5.5302052,1694884211071
1.7736408,-2.0895772,-6.0927486,1694884211125
-1.690597,-1.3246702,-3.043569,1694884211172
6.3367424,0.10368207,2.6177692,1694884211225
26.047237,0.5675093,2.813696,1694884211275
28.874086,-2.952505,4.7480707,1694884211328
21.318851,-9.57207,3.9107666,1694884211377
8.823998,-13.944128,2.3566427,1694884211432
3.072321,-25.015953,3.9056482,1694884211484
3.1842012,-29.443275,4.7371926,1694884211535
1.2165327,-32.031464,6.2605257,1694884211583
-6.0331893,-31.882843,8.561808,1694884211636
-13.387669,-8.799091,27.304068,1694884211684
-3.335923,-13.799655,33.53022,1694884211736
1.5205231,-23.11332,20.753231,1694884211790
2.043171,-35.189873,11.72647,1694884211840
-0.13128532,-32.298275,13.728767,1694884211888
20.586258,-18.919657,14.381233,1694884211942
19.158514,-15.353632,3.335372,1694884211993
-16.094765,-26.7767,-6.979928,1694884212042
-2.2932127,-25.25229,-31.092394,1694884212094
-10.760864,-27.846325,-26.074913,1694884212145
-7.728565,-26.135109,-8.820913,1694884212196
-5.9218,-24.196758,6.1812377,1694884212247
-0.9136419,-24.232292,7.7856703,1694884212298
4.550334,-24.325731,6.3230133,1694884212350
12.372175,-24.122904,6.7980723,1694884212404
10.401886,-26.56196,13.020554,1694884212455
7.6219006,-27.20104,31.722748,1694884212510
-5.0391283,-16.993649,39.661118,1694884212558
-5.6549945,-12.555906,16.879374,1694884212608
8.285666,-18.774624,18.780903,1694884212660
37.160385,-33.540787,14.128589,1694884212714
36.957054,-37.073883,-6.99452,1694884212764
17.646965,-48.8217,-13.1421995,1694884212814
-12.31962,-21.939558,-8.950726,1694884212864
-0.726709,-10.620312,1.6320496,1694884212914
-10.4082985,-12.118006,14.537222,1694884212969
4.946985,-13.176935,27.920124,1694884213021
20.763887,-8.037771,17.168417,1694884213074
6.348067,-16.498522,22.123953,1694884213123
7.8947186,-17.598064,14.33337,1694884213172
11.100635,-17.211432,2.9076548,1694884213226
7.3273187,-18.6826,-2.9412088,1694884213276
-17.68706,-29.862005,-14.548869,1694884213329
-14.494948,-30.916199,-7.849887,1694884213381
4.392082,-29.92397,-17.37662,1694884213429
17.682594,-42.91852,-13.315674,1694884213483
47.273426,-9.651363,40.66844,1694884213535
42.781593,-0.3303256,28.918446,1694884213583
16.589237,-7.9294176,11.9623785,1694884213633
22.533203,-11.65193,-10.322542,1694884213688
37.575657,-13.788229,-25.164736,1694884213737
31.050299,-11.953402,-26.389378,1694884213789
12.9272995,-16.085064,-9.940665,1694884213837
-7.618249,-22.555439,-6.350296,1694884213892
-10.711116,-21.30972,-11.979144,1694884213966
-15.283783,-23.656187,4.8672175,1694884213994
-10.867525,-22.137398,3.7402716,1694884214045
-5.931807,-18.16048,-12.9959955,1694884214099
24.908993,-2.8490348,-18.894611,1694884214150
23.846226,2.6652539,-5.639703,1694884214199
13.586782,1.6995192,14.22901,1694884214252
4.957179,-2.1275,20.880827,1694884214306
-4.5479264,4.4519734,13.763433,1694884214356
-3.0721157,6.134817,8.302994,1694884214410
-6.4406996,3.5089204,7.0493846,1694884214458
-5.1308804,5.52813,6.31497,1694884214512
-5.060667,2.3863204,5.101449,1694884214564
-2.6829636,1.5123591,3.7737007,1694884214618
-2.2572982,1.7931308,-0.010009766,1694884214665
-1.5819827,3.0088706,-0.83190346,1694884214719
-1.2837973,2.8489559,-0.40577507,1694884214769
-0.13617027,2.9128168,-0.14460373,1694884214821
-0.38984567,2.9850292,-0.67093563,1694884214871
-0.47155395,2.6622767,0.12583828,1694884214923
-1.3892522,2.4588842,-0.60838413,1694884214973
-0.83963716,2.1526647,-0.42750072,1694884215028
-0.6714582,1.9511614,-0.10436249,1694884215077
-1.4337264,1.5387919,0.17545986,1694884215126
-0.9195794,1.3659284,0.3649292,1694884215178
-1.138891,1.2366258,0.14175987,1694884215230
-0.7641001,1.4246304,-0.041251183,1694884215281
-0.20392188,1.2175796,0.026648521,1694884215333
-0.045103237,1.2973906,-0.19302273,1694884215386
0.2505585,0.879685,0.66841125,1694884215438
-1.1793414,1.2625614,-0.7366848,1694884215486

