x_acc,y_acc,z_acc,time
-0.18570828,-0.09715462,0.044854462,1694883990847
0.0076885223,-0.0034656525,0.09425795,1694883990904
-0.16389632,-0.004135132,0.003450334,1694883990950
-0.16122746,-0.20394993,0.14198565,1694883991003
0.44435716,-1.4142962,0.53247595,1694883991055
3.4697428,0.86614895,-0.5689856,1694883991108
-0.60759497,2.0476222,1.9779603,1694883991160
-2.7861881,1.0691547,-0.7410383,1694883991213
-0.20367134,2.6927147,-0.7768224,1694883991264
-2.037425,-1.131733,-1.5124052,1694883991316
0.39856756,0.6115198,-0.022101521,1694883991371
-0.7496517,-5.9964495,-0.37357235,1694883991421
-0.78990793,0.7426777,0.062568665,1694883991475
-0.35665417,-0.27149868,0.28348017,1694883991527
0.083807945,0.37656975,0.15235293,1694883991581
-0.42869425,1.4928503,-0.12378639,1694883991632
1.1157452,4.122341,0.41396832,1694883991683
1.0944815,0.48410988,0.29566616,1694883991733
0.47728395,-4.539715,-2.3650851,1694883991785
-2.678218,-1.8192825,-1.0962214,1694883991840
-0.38043845,1.2908068,-1.3261044,1694883991893
-0.45321155,0.16316223,-0.79739064,1694883991943
1.2793127,-0.22418785,-0.77843934,1694883991996
0.6128676,0.2099123,-0.67760265,1694883992048
0.8504322,-0.37833977,-0.12551582,1694883992100
0.0831089,-0.6910219,1.3968914,1694883992154
-1.2586689,0.11005783,-0.14577687,1694883992204
-1.455467,0.31956673,0.28205028,1694883992255
-0.5525354,0.4404583,0.06564337,1694883992308
-0.17346495,-0.12577534,0.33383572,1694883992361
-0.22688466,-0.20667076,0.3227688,1694883992412
-0.39492053,0.07392216,0.17938197,1694883992466
-1.6002867,0.30345535,0.24710763,1694883992517
-2.044209,-0.13153172,0.4488337,1694883992567
-1.4904908,-1.8047209,-0.5055367,1694883992620
-0.4051029,-4.789403,0.7675437,1694883992672
-1.486852,-1.2474527,0.85537815,1694883992724
-0.9927825,-0.19400215,-0.3122005,1694883992778
1.7423506,-1.3986635,-2.0024915,1694883992830
0.09827614,-0.009016037,-2.780445,1694883992881
-0.47493243,0.17391014,-0.6025479,1694883992932
1.8263038,0.89996624,-1.5913882,1694883992985
2.1672049,1.5593238,-1.5435847,1694883993036
2.4343925,1.9128304,-1.6916858,1694883993089
1.8575497,2.0655918,-0.10349083,1694883993142
-0.289526,0.7766485,1.4896407,1694883993192
-3.4985516,-0.7830763,3.3892696,1694883993243
-7.5828075,-3.5667543,3.3073738,1694883993296
0.8094356,5.690076,0.7982607,1694883993349
1.3554707,1.5255156,-1.7195027,1694883993401
-0.40377498,-18.884975,-2.0882733,1694883993450
7.7349377,6.87481,-1.6975375,1694883993502
-1.6124594,-7.720196,-2.6554778,1694883993555
-1.9905834,-0.5750027,-0.80116737,1694883993605
2.9417884,2.8327231,0.46377897,1694883993659
-1.7120379,-0.783844,-0.5416364,1694883993711
-1.0014958,0.83226013,0.08416355,1694883993763
-0.6802787,0.07335949,-0.22572649,1694883993815
-0.29992092,0.3333254,1.0617476,1694883993867
-0.39159316,0.06911087,1.0711601,1694883993920
-1.7374845,0.204463,1.248088,1694883993972
-4.619273,-0.54467106,1.2299957,1694883994025
-4.1103344,-1.1897726,3.3179684,1694883994076
2.149026,-2.1551285,3.784024,1694883994129
-3.3938618,-1.3455229,0.06345811,1694883994179
3.796922,-4.2420225,-1.5181055,1694883994232
2.4624834,-4.768611,-3.7633224,1694883994284
0.7229276,0.26260757,-2.8744855,1694883994337
1.8701577,0.2542286,-0.9672258,1694883994427
4.300704,1.5974045,-2.3560538,1694883994437
1.072782,2.089055,-4.5123234,1694883994490
1.9148229,2.6201167,-0.8687701,1694883994542
0.5638356,2.82858,0.8626108,1694883994594
-2.6085358,1.6018143,4.0322933,1694883994648
-7.727109,-6.142617,8.560677,1694883994700
1.7845371,3.7146769,0.7901256,1694883994750
1.5962995,-1.6722679,-0.51406384,1694883994803
-0.52442,-8.0513735,1.0893545,1694883994854
2.5358002,3.1787243,-3.282044,1694883994908
-0.89785016,-2.3713293,-2.7686288,1694883994960
0.40113926,0.9364586,0.09632039,1694883995011
2.169385,1.0015469,0.55040383,1694883995064
-0.8599488,0.95538807,0.10058825,1694883995117
-2.465887,0.5201416,0.53030217,1694883995167
-0.861563,0.53495026,0.83855003,1694883995221
-1.0018625,0.36087894,1.2616433,1694883995272
-0.016897857,-0.053406715,0.44031858,1694883995323
-1.9604415,-0.17946434,1.0211629,1694883995376
-2.1950102,-0.7055769,0.46669555,1694883995429
0.5792,-2.198903,3.5488234,1694883995480
-3.5583246,-3.4506884,1.3384163,1694883995530
-2.3972301,-0.60384846,-0.14626668,1694883995583
6.1673594,-3.3678799,-1.786539,1694883995634
1.8177137,-3.4034681,-1.9596732,1694883995687
-3.4337358,-0.5144758,-2.0611308,1694883995738
0.92745686,0.16623783,-1.6374185,1694883995789
2.487799,1.7716899,-1.8409822,1694883995841
1.6854274,1.9896197,-2.2106304,1694883995896
