x_acc,y_acc,z_acc,time
-0.19336796,-0.27121162,5.925894E-4,1694884552643
-0.091392994,-0.008624077,0.46173632,1694884552692
-0.19895291,0.06295395,0.19423723,1694884552727
-0.20402098,-0.027505875,0.6934149,1694884552779
-0.4823773,0.46033287,0.6545329,1694884552831
0.13429832,0.77481747,0.3787949,1694884552884
-0.29928446,0.45633698,0.12879539,1694884552934
0.08945513,0.8167267,0.053926945,1694884552985
-0.33931422,0.19538593,-0.08197701,1694884553036
-0.8151376,0.59103394,-0.20874798,1694884553088
-0.4337995,2.089572,-0.51065004,1694884553141
0.1563158,-1.1301851,-0.8531028,1694884553192
-0.698612,-3.869688,-0.43627918,1694884553245
-1.2329955,-3.754675,-0.48670304,1694884553296
-0.08700609,-0.011878967,-0.09018564,1694884553347
0.013118267,0.6109543,-0.49567187,1694884553399
0.8804972,1.9168477,-0.2339294,1694884553450
1.3897812,3.0909562,0.5699909,1694884553506
0.7801254,-2.6307545,1.5931222,1694884553555
-1.3713901,-7.0831223,2.503166,1694884553604
-0.09211731,-1.4385862,-1.5930109,1694884553656
-0.58177936,0.021644592,-0.6338501,1694884553708
0.4346065,1.455029,-0.36030173,1694884553761
0.64762414,1.0885725,0.5983925,1694884553815
1.2465689,0.23188496,1.5177288,1694884553866
0.84750015,0.55613995,1.15208,1694884553914
-0.753428,0.17310715,2.3890667,1694884553966
-0.8117763,0.1118927,2.2195787,1694884554019
0.8752134,1.7846842,0.9215946,1694884554067
2.5867896,-0.8731413,1.5982962,1694884554123
1.6851537,0.2991104,-1.2946954,1694884554174
0.7463226,-1.9679718,-1.9040854,1694884554223
-1.0129988,-1.2465534,-3.2243905,1694884554275
-2.3436022,-1.2769098,-3.4839454,1694884554326
-0.11172724,-0.19415379,-0.9499744,1694884554379
1.1569366,0.44729614,-0.2764194,1694884554431
0.46267033,1.7913318,0.18099195,1694884554483
-1.5620658,0.10732937,0.92528516,1694884554534
-1.2891797,1.1778364,0.40013987,1694884554584
-1.3870112,0.49215698,0.59607327,1694884554636
-0.017793775,-0.32502365,2.8097062,1694884554690
-3.2851655,-0.61065865,1.9099619,1694884554742
0.0138731,-2.3408575,4.7284675,1694884554792
-3.5194821,-3.3178596,2.1166067,1694884554842
-5.165384,-1.5308723,1.3746712,1694884554894
-0.06828356,-1.2210293,-4.0101695,1694884554945
2.0117254,-11.731354,-3.915344,1694884554997
1.722486,-1.1799507,-1.9506345,1694884555049
-0.6332092,2.7919316,-4.5769105,1694884555101
0.05027938,4.036465,-5.7693386,1694884555153
3.0497053,4.5386114,-3.145071,1694884555203
2.3159063,4.1548166,3.284236,1694884555254
0.25124353,-4.904454,7.8679237,1694884555308
-2.8918653,-9.872866,3.6130161,1694884555360
-0.9198587,-3.8418665,-8.349164,1694884555411
9.261624,-6.3786783,-2.7731526,1694884555462
-3.0821939,4.5424676,-10.289036,1694884555513
-4.2059884,-5.2253017,-3.528492,1694884555564
4.3354473,2.23169,-1.3075783,1694884555618
4.143397,4.4432716,1.6512786,1694884555668
-1.8117712,1.6756487,1.3686157,1694884555719
-2.5936787,-1.1113577,1.2320062,1694884555770
-0.620787,-1.0518246,3.3979204,1694884555821
-1.7630091,-1.7468681,0.31848943,1694884555873
-2.560429,-2.7955437,1.8057978,1694884555924
-2.775419,-5.5300016,4.306024,1694884555978
-4.8199463,1.445425,-0.76967615,1694884556029
1.0948213,-5.994323,-6.4425735,1694884556081
0.6166762,-5.2116346,-4.349409,1694884556156
0.891517,-1.8846846,-5.231067,1694884556180
0.56547105,4.640166,-6.427609,1694884556234
1.7548289,4.505687,-6.8327208,1694884556286
3.7888067,4.369677,-4.910694,1694884556337
4.000976,4.771208,2.7564464,1694884556390
-6.2508283,-22.423485,14.474842,1694884556438
-2.82623,6.1729097,0.44106722,1694884556491
-2.2078578,1.4282537,6.52112,1694884556544
11.516141,1.656127,-2.2398477,1694884556598
-0.46989226,0.4677124,-10.492165,1694884556648
-4.9107466,-11.505778,-0.5444098,1694884556699
-4.5564866,2.0242329,0.45454514,1694884556752
1.2466986,3.3583665,3.3107958,1694884556801
-0.55641544,-0.37090397,3.589283,1694884556854
-0.495244,0.8474436,1.7384973,1694884556906
-1.3815262,-0.6008625,3.6849651,1694884556959
-2.3123999,-1.4815712,2.3481212,1694884557012
0.2792681,-4.515423,3.5892444,1694884557062
1.8475289,-4.872963,7.2774777,1694884557114
-5.57928,-2.6746635,1.9079096,1694884557166
4.739943,-7.2445316,-6.5328217,1694884557217
3.6953673,-3.4065275,-3.2505171,1694884557267
-1.2397865,0.49846935,-3.7827542,1694884557317
0.05600281,2.7965374,-5.976282,1694884557369
1.5212051,5.1882315,-6.4419723,1694884557420
1.6201559,5.6141624,-4.1015687,1694884557471
1.5514922,4.92917,4.8791084,1694884557525
-0.677395,-13.519185,13.23889,1694884557575
1.9725785,3.1105924,-1.1578794,1694884557625
1.3156681,-4.8307505,-6.536947,1694884557677
5.0515738,-3.031767,-4.1732135,1694884557726
-3.337628,2.4297152,-9.083466,1694884557784
-3.4966457,-3.9718952,-2.4467938,1694884557836
4.0442104,2.7644053,1.5494424,1694884557885
1.5523796,3.7431602,2.268461,1694884557935
