x_acc,y_acc,z_acc,time
0.18709397,0.111350775,0.057436943,1694884187125
0.013589382,0.20200694,0.13424397,1694884187192
0.49922132,0.21462655,0.059181213,1694884187221
1.0305626,-1.4373115,0.59601307,1694884187275
1.1126771,-1.1461897,0.09603882,1694884187325
0.26512432,1.2807214,-0.36026573,1694884187377
6.169248,-2.0728426,-6.8596544,1694884187429
2.3660626,4.6126847,11.589005,1694884187479
-8.787994,8.380539,13.6001005,1694884187530
-12.930169,-8.066042,-5.9705596,1694884187582
-9.753371,-28.754574,-25.883192,1694884187633
-17.76327,-32.248215,-34.35033,1694884187688
12.211773,-13.517141,-2.1460142,1694884187739
7.1845484,-2.036661,-4.0685472,1694884187790
-23.848671,-1.6742376,-10.487667,1694884187838
-20.552458,-19.744234,-14.857598,1694884187892
18.477348,-10.548832,-15.423933,1694884187941
23.022327,1.1402074,4.244216,1694884187994
-27.422558,-10.260418,-14.946481,1694884188046
31.903954,-7.306532,-9.494881,1694884188094
11.899348,4.6284485,3.0826397,1694884188145
-40.427296,-1.692193,-1.9877276,1694884188196
27.831623,-1.8291943,2.9852114,1694884188246
4.6112013,3.8990777,-5.577906,1694884188299
-44.489197,-9.317257,-15.237651,1694884188352
35.371872,-6.096532,-12.725658,1694884188404
-11.486008,4.939918,6.81143,1694884188457
6.364465,-10.243309,-6.2262836,1694884188509
41.67923,-7.072867,16.187517,1694884188558
-12.267826,0.81073046,9.789656,1694884188609
21.59528,-17.444628,-9.025698,1694884188660
8.83902,-4.863819,18.453432,1694884188712
-15.230123,-8.68606,13.849443,1694884188761
-5.1348424,-9.628994,-0.39220905,1694884188814
-17.666807,-0.20397997,24.0988,1694884188864
-29.068314,-5.3313,9.785701,1694884188916
-49.88131,9.538223,4.967118,1694884188969
-39.028126,15.832079,-5.067665,1694884189022
-35.26703,1.1215317,-20.635586,1694884189074
-31.74833,-2.3687077,-4.875339,1694884189122
-31.647232,-6.6402426,20.758982,1694884189173
-3.5431857,-26.839481,37.635063,1694884189224
28.580708,-21.04548,26.347893,1694884189277
22.665783,-9.148262,13.398421,1694884189330
9.728243,4.0105686,9.863782,1694884189379
-3.5392194,-2.9787989,-10.358407,1694884189433
8.557993,-2.8852212,4.2551384,1694884189483
-7.758604,6.1187963,0.5638313,1694884189532
-21.065344,-4.872506,-9.47758,1694884189584
0.5742173,2.148752,13.321385,1694884189641
-20.000038,-8.646184,-0.37801266,1694884189689
5.296024,-0.020804644,0.90962696,1694884189739
-9.392118,-2.3283527,8.091714,1694884189793
-34.439693,-0.3796994,-12.839842,1694884189844
-30.67308,11.747503,15.452253,1694884189895
-36.772655,7.514427,19.087547,1694884189945
-25.718245,2.2087412,6.7477255,1694884189998
-12.882837,-9.030822,13.589372,1694884190049
12.937689,-10.574777,15.015878,1694884190098
14.378841,4.5389304,19.435984,1694884190150
3.5132651,4.1396146,21.90977,1694884190203
-7.213791,-7.0654993,-4.764251,1694884190254
25.003937,-3.6770427,-11.032231,1694884190304
7.804328,3.6868262,13.185115,1694884190360
-11.277159,-0.9904623,-4.722602,1694884190409
-23.358294,-2.1753612,-11.857201,1694884190460
3.468017,2.8419218,-1.1816869,1694884190516
-38.49941,-10.603934,-5.7992167,1694884190566
-2.0923545,1.448445,-14.7386055,1694884190616
0.572593,3.161388,-3.5421696,1694884190668
-41.932056,-2.2588954,-23.099014,1694884190719
-1.4004583,1.7421331,-2.9247317,1694884190769
-12.606383,4.423381,-4.884463,1694884190821
-24.779177,-6.8735676,-12.239048,1694884190873
11.346703,5.90093,2.4897156,1694884190924
7.2827106,-5.165983,1.4794102,1694884190975
