x_acc,y_acc,z_acc,time
-0.35118294,0.13799667,0.17243695,1694884882173
-0.38520813,0.11034584,0.51295376,1694884882202
-0.53203773,0.17519426,0.35586905,1694884882252
-0.48735905,0.50346136,0.19373465,1694884882302
-0.19451427,-0.26224136,0.55993104,1694884882355
0.98785186,2.5287633,0.5666318,1694884882406
0.105490685,5.7503233,0.96263504,1694884882457
-0.78112745,3.3189025,0.07334733,1694884882510
1.1091511,-2.7894497,0.04751253,1694884882562
-0.1632185,-1.0456896,-0.31316423,1694884882614
0.2916131,-6.3076067,2.66344,1694884882665
-3.5765107,-6.250188,-0.3364315,1694884882716
-1.046092,0.5489898,-0.45771956,1694884882768
0.36436343,0.93598557,-0.035343647,1694884882820
0.5379212,1.0698328,0.48229933,1694884882872
1.2097309,1.298018,0.39733458,1694884882922
0.63191295,0.8533187,0.3697214,1694884882976
-0.34617758,1.7036719,0.8825655,1694884883024
0.4948051,1.5290489,1.134017,1694884883075
0.46798444,1.1320143,3.0429316,1694884883128
-4.7799907,-14.252653,3.3571844,1694884883180
2.644515,0.93267393,-8.999282,1694884883232
-3.4702291,-5.6927853,-1.7839634,1694884883283
-3.7040973,-0.8999529,-0.8427433,1694884883333
3.7208574,1.9559007,-1.095815,1694884883388
-1.0641804,1.4844685,0.56942916,1694884883437
-0.57491505,0.8381109,1.2117637,1694884883488
-1.4779111,0.029809952,0.36463463,1694884883539
-1.1659193,0.4920969,2.272898,1694884883592
-2.7122521,-0.30941868,0.8927766,1694884883642
-2.9972587,0.4808874,-1.5107443,1694884883692
0.5190234,-3.8930006,3.6284146,1694884883745
-4.0736146,-3.7057743,1.7966405,1694884883797
-1.1297417,-0.03914833,-0.95316666,1694884883848
5.6910295,-3.797597,-4.7319307,1694884883902
2.4396944,-5.609708,0.23262787,1694884883952
-0.3753016,-2.7817993,-3.5676265,1694884884003
1.8041269,3.6056032,-3.7787304,1694884884059
2.6894093,4.148135,-4.4957557,1694884884107
3.706324,4.2365417,-4.0819793,1694884884158
0.029509068,1.1804771,9.726539,1694884884209
-11.831333,-18.599216,7.688839,1694884884261
3.6185875,1.3143225,-1.066124,1694884884313
-0.076468945,-3.2306862,-4.9488916,1694884884366
5.166004,0.3533125,-5.2535067,1694884884416
1.564151,1.741457,-6.52155,1694884884471
-5.516413,-3.0525188,-1.8955336,1694884884520
-3.1439307,0.7125225,-0.82280934,1694884884571
0.9764615,1.6702785,0.7764741,1694884884623
-2.567088,-0.15756226,0.8118448,1694884884675
-1.4365207,0.61246204,1.4818324,1694884884729
-1.3787861,0.7114506,0.9397768,1694884884780
-1.0052319,-0.6191225,3.1891797,1694884884831
-3.431488,-0.473382,-1.622064,1694884884883
1.5337782,-3.3730135,5.4768286,1694884884934
-5.925413,-3.7814302,3.00873,1694884884988
0.63577425,-1.4792871,-5.019713,1694884885038
6.3592143,-9.409697,-1.8957994,1694884885089
0.63509095,-3.1921768,-4.0434704,1694884885141
-0.4379382,2.3554845,-4.4724717,1694884885193
2.3901968,3.1832132,-5.0088615,1694884885247
3.404915,3.4898949,-4.3886566,1694884885299
2.9123151,3.6604805,-1.8282764,1694884885352
1.2761389,2.60111,6.024225,1694884885404
-1.3969979,-9.994515,7.583229,1694884885452
0.88773096,2.7760649,-0.9821973,1694884885506
0.016181707,3.1266365,-0.9506531,1694884885559
3.6392548,-3.683672,-3.7096696,1694884885612
0.65631163,1.1663322,-4.427722,1694884885736
-4.166269,-1.9046278,-2.4959667,1694884885736
1.3867662,0.45368576,0.69945174,1694884885763
1.6854568,2.272756,2.0915048,1694884885813
-2.0858202,0.33982086,1.0301645,1694884885867
-1.5774151,0.4675789,1.5629182,1694884885920
-0.72646224,0.8368664,1.9061947,1694884885971
-0.8686718,-1.1008034,2.1303568,1694884886023
-3.4409695,-0.009647369,0.05487597,1694884886074
-0.1116339,-3.7797613,2.7657073,1694884886126
-1.4571334,-4.671297,3.484748,1694884886178
-6.6140056,-0.21469688,1.166717,1694884886230
5.7640133,-5.4689026,-5.200942,1694884886279
1.0565374,-4.967375,-1.4769752,1694884886331
-2.8204846,0.036847115,-4.4039745,1694884886383
0.89792633,1.9411335,-4.059781,1694884886435
3.1493678,3.8259645,-3.902993,1694884886490
3.3812318,3.9537935,-2.662654,1694884886539
2.979584,4.241891,-2.1266797,1694884886591
1.3668561,0.21202278,4.898523,1694884886639
-4.7910366,-5.7427588,4.579442,1694884886692
1.1720765,8.467676,3.922479,1694884886742
1.1218909,-11.964463,-4.328613,1694884886795
8.180086,1.3392496,-4.8129206,1694884886846
-0.56678736,0.7964821,-5.6176205,1694884886899
-3.3910701,-0.08865166,-0.86749494,1694884886950
5.2761145,2.807157,3.133311,1694884887002
