x_acc,y_acc,z_acc,time
-0.24838114,-0.115219116,0.23027396,1694884591706
0.02037549,0.03830719,0.1825521,1694884591772
-0.08503866,0.35777473,0.584116,1694884591808
0.95148206,2.18847,0.87204933,1694884591860
0.4160893,3.4083896,0.16224885,1694884591914
-0.50019956,0.9666047,-0.55738974,1694884591966
0.04801655,0.34467793,0.7026987,1694884592017
-0.419636,-0.76559925,-0.4618355,1694884592067
-0.9091258,1.7379246,0.900542,1694884592120
0.38859105,-4.6548996,0.8922782,1694884592173
-1.3703563,-2.7367887,0.7864678,1694884592225
0.451442,-0.23301125,-0.12870121,1694884592275
0.0064582825,-0.10464859,0.2360692,1694884592328
-0.18709207,0.10924816,-0.033444643,1694884592378
0.0845356,0.4103861,0.09790206,1694884592429
0.57398105,1.2854538,0.68239975,1694884592481
0.2547946,1.157495,1.8330278,1694884592535
-0.70793986,1.2158365,2.6027694,1694884592584
1.5912006,0.32211208,-2.323753,1694884592637
0.4197142,-1.5452929,-1.110167,1694884592685
1.2901344,-1.0627632,-1.6314108,1694884592737
-0.30269837,1.7070179,-2.4384792,1694884592791
-1.8983474,1.6835165,-3.1348407,1694884592845
1.313338,0.48904324,-1.735005,1694884592894
0.62313783,-1.5392313,-1.4336239,1694884592947
-0.34880424,-1.9399624,0.012695968,1694884592998
-1.4559402,-2.468051,1.5000839,1694884593049
-0.7049527,1.2862501,1.3242607,1694884593099
-0.37513375,0.8000183,0.3474415,1694884593151
-0.6853818,0.026195526,1.2104456,1694884593203
-2.71366,-0.31081867,0.11622357,1694884593258
0.97119015,-1.3857689,0.96857166,1694884593305
2.4401588,-2.7328176,2.7847724,1694884593356
-5.153568,-3.486905,1.483093,1694884593409
-1.2418981,-1.5257797,-0.24491431,1694884593461
4.9953027,-0.73294544,-4.464096,1694884593512
1.5061749,-7.994317,-1.5011362,1694884593562
-1.3383433,-1.9319582,-2.7625797,1694884593613
1.071773,0.69579124,-3.2812648,1694884593664
0.9910144,2.5521884,-3.8247974,1694884593716
1.3974838,2.6857257,-3.4961455,1694884593770
2.2172172,3.4503245,-2.4369295,1694884593820
2.2728732,3.1753993,1.1266613,1694884593872
-3.8692188,-8.300835,4.909994,1694884593923
0.6349795,-2.768546,2.8999355,1694884593974
1.6754282,5.4134007,0.08659601,1694884594026
-3.0164075,-0.83463573,1.4794779,1694884594081
3.923153,-0.7330065,-8.082741,1694884594131
11.164561,7.599707,-4.8467956,1694884594181
-1.1694047,-1.882349,-8.367561,1694884594235
-4.5510225,-0.72083473,0.45945156,1694884594284
2.1306257,2.546835,0.4673206,1694884594336
-2.408085,0.19825554,-1.3687091,1694884594388
-1.7284241,-0.5436554,1.8638521,1694884594441
0.80119437,0.38172626,1.509886,1694884594492
-2.7611976,0.2566452,0.768292,1694884594542
0.081055656,0.17280197,2.921102,1694884594593
-3.6879816,-0.9227123,0.34616518,1694884594647
1.5228717,-1.8342772,2.0118628,1694884594702
1.1218565,-0.7543602,3.3994358,1694884594750
-1.8542167,-3.7685337,2.4929616,1694884594800
-1.7933577,-3.4037113,0.10636574,1694884594850
5.511702,-3.9059258,-5.6847105,1694884594902
-2.1327498,-0.39966583,-2.8476412,1694884594956
-3.7257984,1.1490707,-3.449397,1694884595007
-2.582916,1.1488981,-2.6180315,1694884595058
2.1510925,2.9636235,-2.7380033,1694884595109
1.7698238,3.1625319,-0.7714999,1694884595161
0.8377793,2.6915984,-0.02305913,1694884595246
0.13569763,1.8632827,2.3924696,1694884595262
-4.0004377,-4.156638,5.8576837,1694884595313
-0.037673973,-1.7212238,1.4092541,1694884595364
1.1428396,4.753422,1.350574,1694884595414
0.83675474,3.1098876,1.221098,1694884595467
3.7003882,-0.74820995,0.79597616,1694884595517
3.9400659,3.5753102,-4.354076,1694884595570
4.7712803,3.6254997,-3.520665,1694884595622
-3.167512,-5.2795677,-6.2878666,1694884595675
-3.268497,1.0142727,-0.932605,1694884595724
2.5008295,1.1813936,1.1485771,1694884595776
-0.6386665,0.053170204,-0.29935846,1694884595829
-1.7525878,0.6891327,0.7982201,1694884595884
-1.5182282,-0.5678129,0.88251364,1694884595935
-2.9965851,1.0044365,-0.71029377,1694884595985
-0.52639437,0.40261364,2.202977,1694884596035
-0.22028553,-0.30579662,1.8454142,1694884596089
-3.4083347,-1.9771547,0.6776496,1694884596141
3.6262696,-1.6979885,4.833837,1694884596190
-3.0083923,-3.6068897,1.6592616,1694884596242
-5.0568357,-3.059682,0.72116166,1694884596294
8.548789,-4.8568506,-3.583723,1694884596346
1.0208606,-3.7638102,1.0990162,1694884596400
2.2505326,1.8199358,-3.4511988,1694884596453
1.9771488,1.7529035,-2.11759,1694884596503
-0.107220456,1.719759,-5.452229,1694884596556
-0.53634053,3.4309864,-2.617268,1694884596607
-1.2594755,3.6528006,-0.8789468,1694884596659
-0.6589301,3.5940847,0.72992396,1694884596711
-1.4993398,-1.9294949,9.09911,1694884596761
1.6005256,-1.5167294,3.31547,1694884596814
3.2940865,10.481092,-0.27012467,1694884596868
2.199296,-2.8124151,2.517993,1694884596919
4.461603,-6.876876,0.9005196,1694884596972
-0.8099849,0.2309227,-7.7099514,1694884597025
-3.6226764,-8.800339,-1.1987113,1694884597076
-0.7333662,0.9569578,1.7384545,1694884597129
1.0764897,2.5995412,0.37713304,1694884597181
-2.8382683,-1.2808104,0.45471603,1694884597231
-0.1274578,-0.061330795,2.1612978,1694884597282
-1.0726658,0.64474106,2.7472084,1694884597332
-2.994986,0.05955696,0.5279212,1694884597384
-1.9261005,-1.6159306,2.2386935,1694884597437
-4.289033,-2.4884157,0.6574888,1694884597490
2.2969012,-1.8298683,3.4550586,1694884597540
-1.8653853,-4.598918,3.0007558,1694884597594
0.60340124,-1.3354225,-1.4090706,1694884597644
7.1537,-5.444872,-3.977346,1694884597695
2.5676625,-3.0480347,0.19406676,1694884597750
-2.1729214,0.19157982,-3.9773896,1694884597802
0.9278302,2.9091501,-2.7428179,1694884597852
0.27469197,3.272091,-4.0401025,1694884597904
0.14393878,5.5568786,-4.588415,1694884597957
0.83409965,4.6719522,-0.24595976,1694884598009
0.44826198,-6.9633512,14.405605,1694884598061
-3.46306,-10.961932,2.811321,1694884598112
1.7660608,10.494091,2.2747626,1694884598163
1.8637265,-7.8206987,-9.165943,1694884598215
2.9780364,4.939175,-5.699698,1694884598266
2.2558415,0.826355,-6.7850523,1694884598318
-4.5974293,-6.873313,-0.62384963,1694884598371
-0.28458238,2.7276196,1.5699934,1694884598426
-0.55160695,-0.16920567,-0.24046934,1694884598475
-1.3955197,0.03429222,3.455944,1694884598525
-1.5063955,0.7030401,1.2428815,1694884598576
-0.92920107,-0.46124458,0.9817641,1694884598629
-2.2467318,-1.194974,3.5026245,1694884598678
-3.3011913,-1.7080755,-0.18577218,1694884598731
0.22328281,-3.0011826,2.6633961,1694884598782
1.7146266,-3.7846432,4.008472,1694884598835
0.40701258,-0.38026524,-2.7353761,1694884598887
7.8638587,-5.6876564,-3.9544463,1694884598939
2.9017706,-2.3566618,-1.010711,1694884598992
-2.32119,0.38268757,-2.7054594,1694884599044
