-0.025611654,0.12024838,1.0080013,1694881903239
-0.07445176,0.14179927,1.0110111,1694881903301
-0.19064686,0.12441945,-0.4314127,1694881903367
-0.11080362,0.19035923,0.22331047,1694881903431
-0.09117587,0.25947744,0.22934437,1694881903495
-0.17002906,0.3863241,0.24533749,1694881903558
-0.4735054,0.8627684,-0.8692255,1694881903621
-0.11134359,0.828588,-0.869504,1694881903684
0.85880953,1.0093114,-0.76559734,1694881903748
-0.77522206,-1.7370902,1.8988047,1694881903812
-0.18784666,-1.0118155,2.148613,1694881903876
0.52064824,-0.67958474,2.4101295,1694881903939
0.46510005,-1.419961,-0.26473904,1694881904005
-0.2766242,0.08363414,-1.0186687,1694881904068
0.99224114,1.5441463,0.37070417,1694881904134
2.0340827,3.2813642,2.91019,1694881904196
-6.627355,-0.99098873,5.5003543,1694881904260
-5.8831153,-1.5667133,6.7955103,1694881904322
-5.5420895,-1.9812684,7.4728413,1694881904386
-1.4361849,1.0512395,0.84074455,1694881904449
-1.2863569,0.7937226,1.3512719,1694881904515
-1.1110172,0.3382349,2.1887255,1694881904576
-1.0930471,0.24225903,2.3913054,1694881904640
0.71998405,1.6876352,-0.22839594,1694881904704
0.5594082,1.9250367,-0.13072765,1694881904768
0.44477654,2.08063,-0.05196643,1694881904833
0.09702253,0.1684084,-1.8783247,1694881904896
-0.15880299,0.60186625,-2.238111,1694881904961
-0.11091423,0.5810523,-2.539366,1694881905025
0.17978954,-0.75123835,-1.4318811,1694881905089
0.4565115,-1.1693029,-1.6813049,1694881905154
0.49140644,-1.226779,-1.679203,1694881905219
0.042855263,-0.5480223,-1.8509192,1694881905282
5.816719,4.905922,1.7614406,1694881905346
4.1696854,6.03024,2.0398595,1694881905408
3.4413195,6.2598257,1.1304448,1694881905471
-0.80899024,-5.125041,2.378052,1694881905535
-0.24709749,-5.3830433,2.4131706,1694881905599
-1.1292002,-4.907449,3.0474253,1694881905663
4.910615,11.011827,-3.4170184,1694881905727
4.5876575,11.145338,-3.238894,1694881905791
3.8666162,11.355875,-3.2433572,1694881905857
1.9041928,8.562331,-2.6646922,1694881905920
-5.232443,4.256079,0.097949,1694881905983
-5.3035784,4.2450547,0.4240882,1694881906047
-5.3223257,4.212724,0.78865516,1694881906110
0.030824244,0.11863518,1.0001085,1694881906173
-0.007680118,0.072488785,1.300567,1694881906237
-0.05994451,0.03729248,1.5080191,1694881906302
-0.41589648,-0.11187172,1.2804103,1694881906365
-0.5249183,-0.11016846,1.3033493,1694881906430
-0.43200564,-0.020040512,0.81463355,1694881906496
-1.0807569,-0.57699966,0.018383682,1694881906561
3.7556381,3.045229,-2.9284987,1694881906621
3.6724813,2.899043,-3.9455156,1694881906685
4.1148453,2.7126732,-4.591308,1694881906754
1.7601099,0.61318016,-1.4029074,1694881906812
1.6239057,0.5083523,-1.7241442,1694881906876
1.3885837,0.5764036,-1.6059952,1694881906939
-0.28907615,2.8868942,1.4557579,1694881907002
-0.48397622,2.9023647,1.4800725,1694881907065
-0.1911403,2.5350513,0.5565777,1694881907129
-0.9506412,0.86789846,0.5861335,1694881907193
3.2553687,-3.6659393,-0.8900037,1694881907256
3.0300982,-3.3586473,-0.30260468,1694881907320
2.8553824,-2.8428411,1.0271218,1694881907384
-1.4645169,0.7724142,-0.94640064,1694881907446
-1.5108715,0.90207005,-0.00684613,1694881907510
-1.4630654,0.9392805,0.7026839,1694881907575
-0.9449813,-0.1238451,0.48073792,1694881907638
-0.8798826,-0.149683,0.9195199,1694881907701
-0.940804,-0.1904583,1.3294809,1694881907768
-0.8670679,-0.20971298,1.6079687,1694881907831
-2.5334272,-0.66549397,0.07257557,1694881907894
-2.6250088,-0.66580963,0.06762433,1694881907957
-2.8272746,-0.5780535,-0.5143956,1694881908021
-0.41887313,-3.282855,0.48579687,1694881908085
-0.742284,-3.420619,-1.2659433,1694881908148
-0.95098245,-3.6810246,-2.3721662,1694881908212
-2.4596734,0.7736521,-2.0058684,1694881908276
-2.1894302,0.58970356,-2.461532,1694881908340
-2.0926208,0.5748806,-2.488823,1694881908402
-0.67526215,1.5108671,-2.5430436,1694881908468
1.8113607,2.589868,-0.06539655,1694881908532
1.7403777,2.6925998,0.3118086,1694881908594
2.1637902,2.5396686,-0.19233704,1694881908657
1.3142534,3.9248986,2.2975519,1694881908720
1.1060488,4.067655,2.6712558,1694881908785
1.1264187,4.19015,3.064784,1694881908850
-1.1145153,-3.872799,-4.9147406,1694881908915
-1.1928208,-3.7592525,-3.890419,1694881908979
-1.0540342,-3.7381783,-3.1174426,1694881909043
-1.9505322,-4.853801,-0.56296575,1694881909105
1.1003006,0.44289494,0.7376798,1694881909168
1.1120381,0.41131592,1.0078025,1694881909232
1.110052,0.36471844,1.3206627,1694881909299
-0.008227348,-0.111037254,1.5579289,1694881909361
0.02032283,-0.123179436,1.6248885,1694881909423
-0.07685125,-0.09618473,1.4638002,1694881909488
-5.2549534,-7.2587986,0.9563463,1694881909551
-4.9312296,-7.1843643,-0.3987649,1694881909615
-5.292276,-7.345335,-1.8952214,1694881909679
-4.8737965,-6.850177,-2.7674856,1694881909743
-1.0859176,-0.17968845,-2.8956642,1694881909806
-1.1554393,-0.33989906,-3.311294,1694881909870
-1.1530519,-0.33003807,-3.287037,1694881909933
0.33791673,3.0247574,-1.3812122,1694881909998
0.33409435,3.2084188,-0.8003259,1694881910061
0.3988362,3.2294388,-0.7379346,1694881910123
-3.085844,-1.9960089,2.4509764,1694881910186
-2.8413584,-2.2469406,1.7610383,1694881910251
-2.90823,-2.152215,2.0005972,1694881910314
-2.327862,-1.0102787,2.75906,1694881910382
-0.12589318,4.1820445,-5.643883,1694881910442
0.28007996,4.405256,-4.5405374,1694881910505
0.31611696,4.470077,-3.6223857,1694881910574
-1.0520306,0.83843994,0.14941761,1694881910635
-0.9329989,0.8104,0.5852902,1694881910698
-0.9655548,0.7627039,0.98047614,1694881910761
1.4361185,-0.3789034,1.2200303,1694881910824
1.2608914,-0.44001293,1.484468,1694881910892
1.3272889,-0.4512062,1.5559695,1694881910951
-0.03060484,-0.39886093,0.8082158,1694881911016
-5.9153566,-8.925385,-0.5314187,1694881911078
