-0.0648016,-0.07154405,-0.11528778,1694881394023
-0.26976737,1.1340984,-3.4182825,1694881394092
1.1134646,1.2724317,-3.2910452,1694881394137
2.0332289,2.1249163,-3.1544867,1694881394201
0.975688,1.9213969,-3.871276,1694881394263
1.452225,2.8543804,-3.6391916,1694881394329
2.0429375,6.1672564,-2.3492222,1694881394391
-6.814476,-1.1960783,2.076374,1694881394455
-6.3994603,-0.0699687,4.158799,1694881394521
-5.986311,0.16896534,5.605261,1694881394589
-8.685875,-0.21581316,5.6359243,1694881394652
-1.1362934,2.5354524,0.9524317,1694881394714
-1.0831876,2.5127945,1.049524,1694881394778
-1.0334239,2.4988332,1.1777567,1694881394842
-0.3247671,0.5590949,-0.5303684,1694881394905
-0.41643953,0.6443701,-0.5276696,1694881394970
-0.21133041,0.41153765,-0.74352366,1694881395034
-4.709409,-2.1269016,1.069108,1694881395095
-4.49697,-3.0281963,-0.2588656,1694881395161
-4.293684,-3.9905763,-1.0779161,1694881395224
-1.5150332,-5.562818,-2.3095613,1694881395289
10.265148,-0.6201892,-3.90334,1694881395350
9.765837,-0.09256935,-4.173192,1694881395413
10.126017,-0.5450766,-4.0261517,1694881395478
1.8738708,-2.9147265,-4.4821615,1694881395541
1.6528735,-1.2949557,-3.3262956,1694881395605
1.3605652,0.24605799,-1.0062678,1694881395668
0.89353275,6.470085,-2.336611,1694881395728
0.8434591,6.6193643,-1.556267,1694881395791
0.34169817,7.044452,-0.89568305,1694881395857
0.35024357,7.0374236,-1.0616015,1694881395921
-7.0604224,-6.8358135,-3.133337,1694881395985
-6.362015,-8.588702,-5.0059805,1694881396047
-6.7749057,-8.299225,-5.375433,1694881396111
7.5915346,3.7930584,-6.08999,1694881396175
7.2298975,3.7639275,-6.633897,1694881396238
7.251069,4.6995497,-5.7073636,1694881396302
-5.13642,-4.515114,-9.943541,1694881396366
-5.3882737,-3.621984,-8.906111,1694881396430
-6.348863,-2.2441392,-7.0739183,1694881396492
-1.5416794,-1.9449487,-9.011846,1694881396558
2.3682182,2.0857754,1.8256539,1694881396622
2.1087801,2.3385487,2.1169634,1694881396686
2.5948136,1.8741431,1.7458802,1694881396747
-6.0371037,-6.1527243,-4.214549,1694881396809
-5.6810594,-7.372546,-5.3411283,1694881396875
-6.0215936,-7.6608324,-6.174425,1694881396938
7.618964,2.7968347,-8.322735,1694881397000
